Data_as_of,DCF_Region,DCF_Office,Demographic,Out_of_State,Month_in_Care,TOTAL_CIP,FOSTER_CARE,RELATIVE_CARE,SPECIAL_STUDY,THERAPEUTIC_FOSTER_CARE,PDC_SAFE_HOME,SHELTER,GROUP_HOME,RESIDENTIAL,DCF_HIGHMEADOWS,DCF_SOLNIT,DCF_CJTS,HOSPITAL,INDEPENDENT_LIVING
06/26/2014,Region 2,New Haven Office,HISPANIC,Y,07/01/2007,7,1,2,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,HISPANIC,N,07/01/2007,125,35,16,1,36,9,2,5,15,2,0,0,3,1
06/26/2014,Region 2,New Haven Office,OTHER,Y,07/01/2007,3,2,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,OTHER,N,07/01/2007,25,6,5,0,5,3,2,0,2,1,0,0,0,1
06/26/2014,Region 2,New Haven Office,WHITE,Y,07/01/2007,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,WHITE,N,07/01/2007,43,8,5,1,12,1,0,8,5,0,0,0,0,3
06/26/2014,Region 3,Middletown Office,BLACK,Y,07/01/2007,3,0,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,BLACK,N,07/01/2007,30,8,7,0,7,1,1,2,2,0,1,1,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,Y,07/01/2007,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,N,07/01/2007,18,5,7,1,2,0,0,1,1,0,0,0,0,1
06/26/2014,Region 3,Middletown Office,OTHER,N,07/01/2007,7,2,3,0,1,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,WHITE,N,07/01/2007,92,24,14,5,17,4,0,14,11,0,1,0,0,2
06/26/2014,Region 3,Middletown Office,WHITE,Y,07/01/2007,9,1,2,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,BLACK,N,07/01/2007,77,45,9,0,8,1,0,4,8,0,0,0,0,2
06/26/2014,Region 3,Norwich Office,BLACK,Y,07/01/2007,12,4,0,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,HISPANIC,N,07/01/2007,70,34,10,2,12,1,1,6,1,0,0,1,0,2
06/26/2014,Region 3,Norwich Office,HISPANIC,Y,07/01/2007,4,1,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,OTHER,N,07/01/2007,51,32,6,1,2,4,0,1,4,0,0,0,0,1
06/26/2014,Region 3,Norwich Office,OTHER,Y,07/01/2007,11,6,3,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,WHITE,N,07/01/2007,221,91,33,14,30,7,6,14,17,2,2,0,1,4
06/26/2014,Region 3,Norwich Office,WHITE,Y,07/01/2007,23,5,3,0,0,0,0,0,14,0,0,0,1,0
06/26/2014,Region 3,Willimantic Office,BLACK,N,07/01/2007,20,9,0,1,6,1,1,2,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,BLACK,Y,07/01/2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,HISPANIC,Y,07/01/2007,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,HISPANIC,N,07/01/2007,74,34,12,5,9,3,0,7,4,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,Y,07/01/2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,N,07/01/2007,34,11,7,6,5,2,0,2,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,WHITE,Y,07/01/2007,28,8,1,2,1,0,0,0,16,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,WHITE,N,07/01/2007,183,80,19,17,25,3,4,8,21,0,3,0,1,2
06/26/2014,Region 4,Hartford Office,BLACK,Y,07/01/2007,35,4,7,0,2,0,0,0,22,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,BLACK,N,07/01/2007,354,89,85,19,61,12,4,30,22,1,8,4,2,17
06/26/2014,Region 4,Hartford Office,HISPANIC,Y,07/01/2007,27,6,3,0,1,0,0,1,16,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,HISPANIC,N,07/01/2007,407,143,75,25,59,13,6,22,35,1,5,4,6,13
06/26/2014,Region 4,Hartford Office,OTHER,Y,07/01/2007,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,OTHER,N,07/01/2007,31,11,6,0,4,1,1,1,4,0,2,0,0,1
06/26/2014,Region 4,Hartford Office,WHITE,Y,07/01/2007,7,2,3,0,0,0,0,1,1,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,WHITE,N,07/01/2007,48,7,18,2,10,2,0,4,3,0,0,0,0,2
06/26/2014,Region 4,Manchester Office,BLACK,Y,07/01/2007,6,1,2,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,BLACK,N,07/01/2007,105,38,15,4,11,3,1,11,15,1,2,2,0,2
06/26/2014,Region 4,Manchester Office,HISPANIC,Y,07/01/2007,8,2,1,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,HISPANIC,N,07/01/2007,117,44,30,5,11,4,3,10,5,0,2,0,0,3
06/26/2014,Region 4,Manchester Office,OTHER,N,07/01/2007,36,16,4,3,1,0,1,5,4,0,1,0,0,1
06/26/2014,Region 4,Manchester Office,WHITE,Y,07/01/2007,24,0,2,0,0,0,0,0,22,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,WHITE,N,07/01/2007,266,103,61,22,23,9,6,10,26,1,2,0,0,3
06/26/2014,Region 5,Danbury Office,BLACK,Y,07/01/2007,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,BLACK,N,07/01/2007,11,2,0,0,4,1,1,3,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,HISPANIC,Y,07/01/2007,3,2,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,HISPANIC,N,07/01/2007,38,18,2,1,5,3,0,4,4,1,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,Y,07/01/2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,N,07/01/2007,14,5,6,0,2,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,WHITE,Y,07/01/2007,6,0,0,0,2,0,0,0,4,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,WHITE,N,07/01/2007,65,21,13,5,5,1,0,8,8,2,0,1,1,0
06/26/2014,Region 5,Torrington Office,BLACK,N,07/01/2007,13,4,1,0,2,1,1,3,1,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,N,07/01/2007,21,9,2,0,3,2,1,2,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,Y,07/01/2007,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,OTHER,N,07/01/2007,26,14,6,0,1,1,0,0,3,0,1,0,0,0
06/26/2014,Region 5,Torrington Office,WHITE,Y,07/01/2007,24,5,4,0,1,0,0,0,13,0,0,0,1,0
06/26/2014,Region 5,Torrington Office,WHITE,N,07/01/2007,143,59,23,12,20,4,2,8,11,0,0,3,0,1
06/26/2014,Region 5,Waterbury Office,BLACK,Y,07/01/2007,14,0,8,0,1,0,0,0,5,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,BLACK,N,07/01/2007,163,55,30,12,25,5,3,6,16,1,6,0,0,4
06/26/2014,Region 5,Waterbury Office,HISPANIC,Y,07/01/2007,14,3,4,0,0,0,0,0,7,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,HISPANIC,N,07/01/2007,272,137,59,10,29,4,1,10,17,1,1,1,0,2
06/26/2014,Region 5,Waterbury Office,OTHER,Y,07/01/2007,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,OTHER,N,07/01/2007,37,19,6,1,6,1,1,1,1,0,1,0,0,0
06/26/2014,Region 5,Waterbury Office,WHITE,Y,07/01/2007,10,3,2,1,1,0,0,0,3,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,WHITE,N,07/01/2007,176,67,42,6,26,4,3,9,4,3,7,0,1,4
06/26/2014,Region 6,Meriden Office,BLACK,Y,07/01/2007,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,BLACK,N,07/01/2007,38,8,3,1,14,4,1,0,4,0,1,1,0,1
06/26/2014,Region 6,Meriden Office,HISPANIC,Y,07/01/2007,4,0,3,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,HISPANIC,N,07/01/2007,93,32,15,5,12,6,2,3,12,0,3,1,0,2
06/26/2014,Region 6,Meriden Office,OTHER,N,07/01/2007,15,5,7,1,0,0,1,1,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,OTHER,Y,07/01/2007,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,WHITE,N,07/01/2007,81,17,17,2,18,4,2,5,11,1,1,1,0,2
06/26/2014,Region 6,Meriden Office,WHITE,Y,07/01/2007,3,0,0,1,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,BLACK,N,07/01/2007,77,16,19,2,16,1,6,10,1,0,1,0,1,4
06/26/2014,Region 6,New Britain Office,BLACK,Y,07/01/2007,8,0,6,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,HISPANIC,N,07/01/2007,227,56,56,11,41,2,2,19,24,1,3,2,1,9
06/26/2014,Region 6,New Britain Office,HISPANIC,Y,07/01/2007,13,6,1,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,OTHER,N,07/01/2007,30,12,6,4,4,0,0,1,3,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,OTHER,Y,07/01/2007,3,0,2,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,WHITE,N,07/01/2007,252,61,65,16,43,13,6,19,15,1,7,0,1,5
06/26/2014,Region 6,New Britain Office,WHITE,Y,07/01/2007,15,4,3,0,1,0,0,0,7,0,0,0,0,0
06/26/2014,Other,Aftercare,BLACK,N,07/01/2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0
06/26/2014,Other,Aftercare,HISPANIC,N,07/01/2008,3,0,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Aftercare,WHITE,N,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,BLACK,N,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,WHITE,N,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Spec Invest. Unit,BLACK,N,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,BLACK,N,07/01/2008,47,0,0,0,0,0,0,3,20,0,1,23,0,0
06/26/2014,Other,Unassigned_Office,BLACK,Y,07/01/2008,9,0,0,0,0,0,0,0,9,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,HISPANIC,N,07/01/2008,23,0,2,1,0,0,0,1,8,0,0,10,0,1
06/26/2014,Other,Unassigned_Office,HISPANIC,Y,07/01/2008,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,OTHER,N,07/01/2008,8,0,0,0,0,0,0,1,4,0,0,3,0,0
06/26/2014,Other,Unassigned_Office,OTHER,Y,07/01/2008,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,WHITE,N,07/01/2008,29,0,0,0,0,0,0,2,18,0,0,9,0,0
06/26/2014,Other,Unassigned_Office,WHITE,Y,07/01/2008,8,0,0,0,0,0,0,1,7,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,BLACK,N,07/01/2008,166,66,20,7,24,2,2,12,17,1,2,1,1,11
06/26/2014,Region 1,Bridgeport Office,BLACK,Y,07/01/2008,12,1,3,0,1,0,0,0,7,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,HISPANIC,N,07/01/2008,133,56,14,6,12,5,6,17,9,1,1,3,2,1
06/26/2014,Region 1,Bridgeport Office,HISPANIC,Y,07/01/2008,9,4,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,OTHER,N,07/01/2008,18,3,3,2,3,1,0,6,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,OTHER,Y,07/01/2008,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,WHITE,N,07/01/2008,51,20,9,2,4,0,0,9,5,0,0,0,0,2
06/26/2014,Region 1,Bridgeport Office,WHITE,Y,07/01/2008,11,0,5,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,BLACK,N,07/01/2008,55,14,7,5,8,6,1,4,6,1,1,0,1,1
06/26/2014,Region 1,Norwalk Office,BLACK,Y,07/01/2008,4,0,3,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,HISPANIC,N,07/01/2008,23,13,0,0,4,2,0,3,0,0,0,0,1,0
06/26/2014,Region 1,Norwalk Office,HISPANIC,Y,07/01/2008,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,OTHER,N,07/01/2008,5,3,0,0,1,1,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,OTHER,Y,07/01/2008,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,WHITE,Y,07/01/2008,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,WHITE,N,07/01/2008,14,6,4,0,1,0,0,2,0,0,0,0,0,1
06/26/2014,Region 1,Stamford Office,BLACK,N,07/01/2008,22,3,8,0,1,0,0,7,2,0,0,0,0,1
06/26/2014,Region 1,Stamford Office,BLACK,Y,07/01/2008,6,1,2,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,HISPANIC,N,07/01/2008,15,6,3,0,3,1,0,1,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,HISPANIC,Y,07/01/2008,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,OTHER,N,07/01/2008,4,0,0,1,1,0,0,1,0,0,0,1,0,0
06/26/2014,Region 1,Stamford Office,WHITE,N,07/01/2008,5,0,1,0,1,0,0,1,1,0,0,0,1,0
06/26/2014,Region 2,Milford Office,BLACK,N,07/01/2008,87,11,19,4,32,1,2,10,3,1,0,0,1,3
06/26/2014,Region 2,Milford Office,BLACK,Y,07/01/2008,10,0,2,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 2,Milford Office,HISPANIC,N,07/01/2008,51,16,4,6,10,0,0,4,5,4,1,0,0,1
06/26/2014,Region 2,Milford Office,HISPANIC,Y,07/01/2008,8,2,1,1,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 2,Milford Office,OTHER,N,07/01/2008,10,1,5,1,1,0,0,0,2,0,0,0,0,0
06/26/2014,Region 2,Milford Office,OTHER,Y,07/01/2008,3,2,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,WHITE,N,07/01/2008,135,26,21,11,25,3,3,22,16,1,3,0,1,3
06/26/2014,Region 2,Milford Office,WHITE,Y,07/01/2008,17,0,1,0,0,0,0,0,16,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,BLACK,N,07/01/2008,332,69,59,5,100,19,5,25,28,1,4,3,2,12
06/26/2014,Region 2,New Haven Office,BLACK,Y,07/01/2008,32,5,3,0,0,0,0,0,24,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,HISPANIC,N,07/01/2008,133,34,12,2,36,9,3,8,18,1,2,2,0,6
06/26/2014,Region 2,New Haven Office,HISPANIC,Y,07/01/2008,15,2,4,0,3,0,0,0,6,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,OTHER,N,07/01/2008,28,15,6,0,5,0,0,1,1,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,OTHER,Y,07/01/2008,3,2,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,WHITE,N,07/01/2008,41,11,7,1,7,7,0,4,2,0,1,0,0,1
06/26/2014,Region 2,New Haven Office,WHITE,Y,07/01/2008,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,BLACK,N,07/01/2008,26,8,8,0,4,1,1,2,1,0,0,0,0,1
06/26/2014,Region 3,Middletown Office,BLACK,Y,07/01/2008,5,1,1,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,Y,07/01/2008,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,N,07/01/2008,22,7,4,2,2,0,1,0,3,0,0,0,0,3
06/26/2014,Region 3,Middletown Office,OTHER,N,07/01/2008,8,2,3,0,1,0,0,0,1,0,0,1,0,0
06/26/2014,Region 3,Middletown Office,WHITE,N,07/01/2008,82,26,10,7,15,1,1,12,6,0,2,0,0,2
06/26/2014,Region 3,Middletown Office,WHITE,Y,07/01/2008,7,0,0,0,0,0,0,2,5,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,BLACK,N,07/01/2008,86,42,12,2,7,7,2,4,7,0,0,0,0,3
06/26/2014,Region 3,Norwich Office,BLACK,Y,07/01/2008,10,1,2,0,1,0,0,0,6,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,HISPANIC,N,07/01/2008,67,21,16,4,10,2,1,4,4,0,1,0,1,3
06/26/2014,Region 3,Norwich Office,HISPANIC,Y,07/01/2008,2,0,0,0,1,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,OTHER,N,07/01/2008,50,28,14,0,1,3,0,2,1,0,0,1,0,0
06/26/2014,Region 3,Norwich Office,OTHER,Y,07/01/2008,5,1,3,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,WHITE,N,07/01/2008,195,80,23,14,20,7,5,17,15,0,4,0,3,7
06/26/2014,Region 3,Norwich Office,WHITE,Y,07/01/2008,26,6,3,0,0,0,0,1,16,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,BLACK,N,07/01/2008,15,4,1,3,4,0,0,1,0,0,0,0,0,2
06/26/2014,Region 3,Willimantic Office,HISPANIC,N,07/01/2008,75,35,12,5,8,1,2,6,4,1,0,0,0,1
06/26/2014,Region 3,Willimantic Office,HISPANIC,Y,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,N,07/01/2008,26,5,8,6,3,0,0,3,0,1,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,Y,07/01/2008,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,WHITE,N,07/01/2008,175,82,19,19,15,9,3,14,7,0,2,0,1,4
06/26/2014,Region 3,Willimantic Office,WHITE,Y,07/01/2008,28,5,3,2,1,0,0,0,16,0,0,0,1,0
06/26/2014,Region 4,Hartford Office,BLACK,N,07/01/2008,318,88,87,15,52,6,3,30,20,1,1,2,2,11
06/26/2014,Region 4,Hartford Office,BLACK,Y,07/01/2008,38,1,6,0,0,0,0,0,30,0,0,0,1,0
06/26/2014,Region 4,Hartford Office,HISPANIC,N,07/01/2008,367,132,68,26,40,17,8,19,35,3,7,3,4,5
06/26/2014,Region 4,Hartford Office,HISPANIC,Y,07/01/2008,28,7,0,0,2,0,0,0,18,0,0,0,0,1
06/26/2014,Region 4,Hartford Office,OTHER,N,07/01/2008,37,12,7,2,8,0,0,0,6,0,2,0,0,0
06/26/2014,Region 4,Hartford Office,OTHER,Y,07/01/2008,5,0,0,0,0,0,0,1,4,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,WHITE,N,07/01/2008,61,16,17,9,7,1,1,3,4,0,1,0,0,2
06/26/2014,Region 4,Hartford Office,WHITE,Y,07/01/2008,5,2,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,BLACK,N,07/01/2008,102,29,19,7,16,5,2,9,7,0,2,1,0,5
06/26/2014,Region 4,Manchester Office,BLACK,Y,07/01/2008,12,3,5,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,HISPANIC,N,07/01/2008,120,43,33,7,11,5,0,8,6,0,3,0,0,4
06/26/2014,Region 4,Manchester Office,HISPANIC,Y,07/01/2008,8,0,1,0,0,0,0,0,7,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,OTHER,N,07/01/2008,32,14,6,3,3,2,1,2,1,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,OTHER,Y,07/01/2008,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,WHITE,N,07/01/2008,260,105,65,14,19,6,8,21,14,1,2,0,1,4
06/26/2014,Region 4,Manchester Office,WHITE,Y,07/01/2008,24,1,3,0,0,0,0,0,20,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,BLACK,N,07/01/2008,12,3,1,1,2,0,0,1,1,0,0,2,0,1
06/26/2014,Region 5,Danbury Office,BLACK,Y,07/01/2008,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,HISPANIC,N,07/01/2008,36,14,5,2,8,1,0,2,3,0,1,0,0,0
06/26/2014,Region 5,Danbury Office,HISPANIC,Y,07/01/2008,2,2,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,N,07/01/2008,16,4,7,0,3,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,Y,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,WHITE,N,07/01/2008,63,16,8,6,5,8,1,11,5,0,1,1,0,1
06/26/2014,Region 5,Danbury Office,WHITE,Y,07/01/2008,9,0,2,0,0,0,0,0,6,0,0,0,1,0
06/26/2014,Region 5,Torrington Office,BLACK,N,07/01/2008,10,4,0,0,2,1,0,1,1,0,0,0,0,1
06/26/2014,Region 5,Torrington Office,HISPANIC,N,07/01/2008,21,9,4,1,3,0,0,1,3,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,Y,07/01/2008,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,OTHER,N,07/01/2008,22,13,0,1,3,0,0,2,3,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,WHITE,N,07/01/2008,148,58,31,8,12,4,2,12,14,0,4,0,2,1
06/26/2014,Region 5,Torrington Office,WHITE,Y,07/01/2008,21,5,2,0,0,0,0,0,14,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,BLACK,N,07/01/2008,127,51,21,7,20,4,1,11,5,2,2,1,1,1
06/26/2014,Region 5,Waterbury Office,BLACK,Y,07/01/2008,11,0,5,0,0,0,0,0,5,0,0,0,1,0
06/26/2014,Region 5,Waterbury Office,HISPANIC,N,07/01/2008,251,120,42,14,35,4,0,7,21,1,2,1,2,2
06/26/2014,Region 5,Waterbury Office,HISPANIC,Y,07/01/2008,21,3,7,0,0,0,0,0,11,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,OTHER,N,07/01/2008,46,17,12,1,10,1,0,2,1,1,1,0,0,0
06/26/2014,Region 5,Waterbury Office,OTHER,Y,07/01/2008,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,WHITE,N,07/01/2008,142,54,22,10,24,1,4,12,6,1,4,2,0,2
06/26/2014,Region 5,Waterbury Office,WHITE,Y,07/01/2008,15,4,3,1,1,0,0,0,5,0,0,0,1,0
06/26/2014,Region 6,Meriden Office,BLACK,N,07/01/2008,32,1,1,2,19,0,2,1,3,0,1,0,0,2
06/26/2014,Region 6,Meriden Office,BLACK,Y,07/01/2008,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,HISPANIC,N,07/01/2008,83,26,12,2,18,4,4,5,7,2,1,0,0,2
06/26/2014,Region 6,Meriden Office,HISPANIC,Y,07/01/2008,6,2,2,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,OTHER,N,07/01/2008,19,7,4,2,3,1,0,2,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,OTHER,Y,07/01/2008,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,WHITE,N,07/01/2008,78,17,15,3,20,5,1,8,7,0,0,0,0,2
06/26/2014,Region 6,Meriden Office,WHITE,Y,07/01/2008,10,1,0,1,0,0,0,1,7,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,BLACK,N,07/01/2008,87,12,20,5,16,7,2,11,3,0,1,1,2,7
06/26/2014,Region 6,New Britain Office,BLACK,Y,07/01/2008,7,0,5,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,HISPANIC,N,07/01/2008,218,57,49,14,38,7,3,21,12,1,1,3,1,11
06/26/2014,Region 6,New Britain Office,HISPANIC,Y,07/01/2008,10,1,0,0,2,0,0,0,7,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,OTHER,N,07/01/2008,31,13,5,4,1,1,1,1,4,0,0,0,0,1
06/26/2014,Region 6,New Britain Office,OTHER,Y,07/01/2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,WHITE,N,07/01/2008,252,54,81,18,47,4,5,17,11,2,2,0,1,10
06/26/2014,Region 6,New Britain Office,WHITE,Y,07/01/2008,15,1,3,0,1,0,0,0,10,0,0,0,0,0
06/26/2014,Other,Aftercare,BLACK,Y,07/01/2009,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Other,Aftercare,BLACK,N,07/01/2009,7,1,0,0,0,0,0,1,0,0,0,5,0,0
06/26/2014,Other,Aftercare,HISPANIC,N,07/01/2009,7,0,0,0,0,0,0,1,3,0,0,3,0,0
06/26/2014,Other,Aftercare,HISPANIC,Y,07/01/2009,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Other,Aftercare,OTHER,N,07/01/2009,3,0,0,0,0,0,0,0,2,0,0,1,0,0
06/26/2014,Other,Aftercare,WHITE,N,07/01/2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0
06/26/2014,Other,Aftercare,WHITE,Y,07/01/2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,BLACK,N,07/01/2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0
06/26/2014,Other,Gen'l Administration,BLACK,Y,07/01/2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,WHITE,N,07/01/2009,2,0,0,0,0,0,0,0,0,0,1,1,0,0
06/26/2014,Other,Spec Invest. Unit,BLACK,N,07/01/2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,BLACK,N,07/01/2009,42,0,0,0,0,0,0,6,9,1,0,25,1,0
